saleprice,has_pool,x0_20,x0_30,x0_40,x0_45,x0_50,x0_60,x0_70,x0_75,x0_80,x0_85,x0_90,x0_120,x0_150,x0_160,x0_180,x0_190,x1_A (agr),x1_C (all),x1_FV,x1_RH,x1_RL,x1_RM,x2_Bnk,x2_HLS,x2_Low,x2_Lvl,x3_Blmngtn,x3_Blueste,x3_BrDale,x3_BrkSide,x3_ClearCr,x3_CollgCr,x3_Crawfor,x3_Edwards,x3_Gilbert,x3_Greens,x3_GrnHill,x3_IDOTRR,x3_MeadowV,x3_Mitchel,x3_NAmes,x3_NPkVill,x3_NWAmes,x3_NoRidge,x3_NridgHt,x3_OldTown,x3_SWISU,x3_Sawyer,x3_SawyerW,x3_Somerst,x3_StoneBr,x3_Timber,x3_Veenker,x4_1Fam,x4_2fmCon,x4_Duplex,x4_Twnhs,x4_TwnhsE,x5_1.5Fin,x5_1.5Unf,x5_1Story,x5_2.5Fin,x5_2.5Unf,x5_2Story,x5_SFoyer,x5_SLvl,x6_Flat,x6_Gable,x6_Gambrel,x6_Hip,x6_Mansard,x6_Shed,x7_AsbShng,x7_BrkComm,x7_BrkFace,x7_CBlock,x7_CemntBd,x7_HdBoard,x7_ImStucc,x7_MetalSd,x7_Plywood,x7_Stone,x7_Stucco,x7_VinylSd,x7_Wd Sdng,x7_WdShing,x8_AsbShng,x8_AsphShn,x8_Brk Cmn,x8_BrkFace,x8_CBlock,x8_CmentBd,x8_HdBoard,x8_ImStucc,x8_MetalSd,x8_Plywood,x8_Stone,x8_Stucco,x8_VinylSd,x8_Wd Sdng,x8_Wd Shng,x9_BrkCmn,x9_BrkFace,x9_None,x9_Stone,x10_BrkTil,x10_CBlock,x10_PConc,x10_Slab,x10_Stone,x10_Wood,x11_COD,x11_CWD,x11_Con,x11_ConLD,x11_ConLI,x11_ConLw,x11_New,x11_Oth,x11_WD ,x12_2Types,x12_Attchd,x12_Basment,x12_BuiltIn,x12_CarPort,x12_Detchd,x12_NA,lot_frontage,lot_area,mas_vnr_area,total_bsmt_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,property_age,age_remod_add,garage_age,lot_shape,overall_qual,overall_cond,exter_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,kitchen_qual,fireplace_qu,garage_finish,paved_drive,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,garage_qual_cond,bsmt_qual_cond
207000,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7309191616452195,-0.19148772535070466,1.523634407054156,-0.2829755837055932,0.789776997277238,0.6782266003912364,0.12164367399214743,0.008603958670613074,-0.38339465983560633,-0.09797806810509338,2.3028763044136067,-0.5782368634374775,-0.2205219536324551,-0.3543681267929701,-1.052295361375907,0.6319951012855729,-0.5144709521389422,-0.22708847695685339,-0.5849771251326495,1.1404419702300335,0.7857119664674036,0.8789760617016331,0.737937998112049,0.678208732602547,0.29136667084507045,0.3196190216128242,1.107904834453728,-0.250301023588875,0.7668924973514658,1.2451476464384377,0.20287396858147255,0.38974282794303267,0.2632394716232333,0.4647477911044
62500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2189655845849975,-1.2717860404448218,-0.554044070656136,-0.021703019183863397,1.320432436821563,-2.1892946395827564,-0.7488410355223082,0.12918820938688447,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,1.6775977762290843,1.6838669223393994,-1.0995971856517317,0.711941897512256,-0.7735825985185927,-4.096632140677041,-0.22708847695685339,-0.5849771251326495,-1.206346908208151,-0.2858918645680727,-1.170508335547158,-0.771103750836186,-0.9806851011500244,-1.9181639163967144,0.3196190216128242,-0.8206266414604126,-0.250301023588875,0.7668924973514658,-0.7485491716125504,1.4201177800703089,3.0115036171450362,-3.5866378008665563,-1.4535811845251854
154000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6423125861618597,-1.3731500842884308,0.05771681444745,-0.6713537201568132,0.275769571522539,0.006513224306860019,-0.7488410355223082,-0.30792969945959936,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,-1.0426734068982402,-0.9346677821219005,-0.9034842754257418,0.711941897512256,0.6319951012855729,-0.5144709521389422,-0.22708847695685339,-0.5849771251326495,1.1404419702300335,-0.2858918645680727,0.8789760617016331,0.737937998112049,-0.9806851011500244,0.29136667084507045,0.3196190216128242,1.107904834453728,-0.250301023588875,0.7668924973514658,1.2451476464384377,-1.0143698429073638,-0.26569736935746824,0.2632394716232333,0.4647477911044
129900,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47653306086270464,-0.5189009321861305,-0.554044070656136,-0.5489557620024893,-1.4098418246770814,-0.762482778658702,-0.7488410355223082,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,0.41698430112129975,1.2077697033464359,0.8223093345629693,-1.052295361375907,-0.7735825985185927,1.2766096421301072,-0.22708847695685339,-0.5849771251326495,1.1404419702300335,-0.2858918645680727,-1.170508335547158,-0.771103750836186,-0.9806851011500244,-0.813398622775822,0.3196190216128242,1.107904834453728,-0.250301023588875,-1.0431506015847025,-0.7485491716125504,-1.0143698429073638,-0.9211375666579691,0.2632394716232333,-0.4944166967103927
85000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6423125861618597,-1.3467072902422719,-0.554044070656136,-1.2080216905257717,-0.7938653144609238,-0.6327726094837879,0.7180869008816818,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,-0.08062628115808887,0.49362387485699033,0.2339706038849996,0.711941897512256,-0.7735825985185927,-2.3055515464079916,-0.22708847695685339,-0.5849771251326495,-0.2676313568328773,2.9289196285383565,-1.170508335547158,-0.771103750836186,-0.9806851011500244,-0.813398622775822,0.3196190216128242,-0.8206266414604126,-0.250301023588875,-1.0431506015847025,1.2451476464384377,0.20287396858147255,-1.57657776395847,0.2632394716232333,0.4647477911044
116900,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7309191616452195,-0.7759836520793422,-0.554044070656136,-1.1232846425727783,-0.7959463161846271,-0.8551328994979263,-0.7488410355223082,-0.7149015456270154,2.5042654847638106,-0.09797806810509338,-0.29007326082803947,1.5117275821359548,1.636257200440103,-0.07981005247658424,0.711941897512256,0.6319951012855729,1.2766096421301072,-0.22708847695685339,-0.5849771251326495,-1.206346908208151,-0.2858918645680727,-1.170508335547158,-0.771103750836186,1.2311733438534043,-0.813398622775822,0.3196190216128242,-0.8206266414604126,-0.250301023588875,-1.0431506015847025,-0.7485491716125504,-1.0143698429073638,-0.9211375666579691,0.2632394716232333,-0.4944166967103927
148500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.005181444656313,-1.4023473360477314,-0.554044070656136,-0.45715729338674643,-0.10921574736255947,-0.15099198111982134,-0.5231598145370789,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,-0.1801483976139666,0.3507947091591012,0.11630285774940566,0.711941897512256,-0.07079374861650992,0.3810693449955825,-0.22708847695685339,-0.5849771251326495,0.6710841945423965,-0.2858918645680727,-1.170508335547158,-0.771103750836186,0.678208732602547,-0.813398622775822,0.3196190216128242,-0.8206266414604126,-0.250301023588875,0.7668924973514658,1.2451476464384377,0.20287396858147255,0.38974282794303267,0.2632394716232333,-0.4944166967103927
80000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0834251308270469,0.4139420799978087,-0.554044070656136,-0.8879039538144631,-1.185093638517132,-0.892192947833616,-0.7488410355223082,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,1.080465077493818,1.7314766442386957,1.6067609754669288,0.711941897512256,-1.4763714484206756,-1.4100112492734669,-2.8840236573520337,-0.5849771251326495,0.20172641885475961,-0.2858918645680727,-2.1952505341715534,-2.280145499784421,-0.9806851011500244,-0.813398622775822,0.3196190216128242,1.107904834453728,-0.250301023588875,-1.0431506015847025,-0.7485491716125504,-1.0143698429073638,-0.9211375666579691,0.2632394716232333,0.4647477911044
152000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7309191616452195,-0.46381177792329953,-0.554044070656136,0.02537311856779963,-0.7647312903290785,0.15475341764961895,0.6858467264552205,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,-0.41236666934434796,0.017526655864026706,-0.1582552165669802,-1.052295361375907,-0.7735825985185927,-0.5144709521389422,-0.22708847695685339,1.2612512582339785,-0.7369891325205142,4.000523459573833,-1.170508335547158,-0.771103750836186,-0.9806851011500244,-0.813398622775822,0.3196190216128242,1.107904834453728,-0.250301023588875,-1.0431506015847025,-0.7485491716125504,-1.0143698429073638,-0.9211375666579691,0.2632394716232333,0.4647477911044
155891,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3253377031566824,-0.19901657643329157,-0.554044070656136,-1.5728617581011601,-1.043585521305312,-0.7115252121971285,-0.26523841912538837,-0.7149015456270154,0.5354062952642081,-0.09797806810509338,-0.29007326082803947,0.6492025728516811,1.5410377566415103,1.096867408879355,0.711941897512256,-0.7735825985185927,0.3810693449955825,2.429846703438327,-0.5849771251326495,-1.206346908208151,-0.2858918645680727,0.8789760617016331,-0.771103750836186,-0.9806851011500244,-0.813398622775822,0.3196190216128242,-0.8206266414604126,-0.250301023588875,-1.0431506015847025,-0.7485491716125504,0.20287396858147255,-0.26569736935746824,0.2632394716232333,-1.4535811845251854
165000,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0834251308270469,-0.19754753231961608,-0.554044070656136,-0.6619384926064806,-0.24448085940326975,0.4790288405869041,-0.7488410355223082,0.09904214670781662,1.9792363675639166,-0.09797806810509338,-0.29007326082803947,1.6775977762290843,1.5886474785408067,0.07708027570420768,0.711941897512256,-0.07079374861650992,1.2766096421301072,2.429846703438327,-0.5849771251326495,-1.206346908208151,-0.2858918645680727,0.8789760617016331,0.737937998112049,-0.9806851011500244,-0.813398622775822,-1.5173492499724597,-0.8206266414604126,-0.250301023588875,-1.0431506015847025,-0.7485491716125504,0.20287396858147255,0.38974282794303267,0.2632394716232333,-0.4944166967103927
204500,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.051075420145589,-0.1305223946331716,-0.554044070656136,0.39727460680593757,-0.5732791317483809,0.9422794447830257,-0.7488410355223082,1.3350307165495983,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,-1.1753695621727438,-1.125106669719086,-1.0603746036065338,0.711941897512256,0.6319951012855729,-0.5144709521389422,-0.22708847695685339,-0.5849771251326495,-1.206346908208151,-0.2858918645680727,0.8789760617016331,0.737937998112049,-0.9806851011500244,0.29136667084507045,0.3196190216128242,-0.8206266414604126,-0.250301023588875,0.7668924973514658,-0.7485491716125504,-1.0143698429073638,-1.57657776395847,0.2632394716232333,0.4647477911044
146500,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6579674901099313,-0.08186030836767084,0.7387336488080457,-0.7560907681098067,0.31322760254919724,-0.7439527544908571,0.6052462903890672,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,0.9477689222193143,-0.5537900069275297,1.449870647286137,0.711941897512256,-0.7735825985185927,1.2766096421301072,-0.22708847695685339,-0.5849771251326495,-0.7369891325205142,-0.2858918645680727,0.8789760617016331,0.737937998112049,1.2311733438534043,-0.813398622775822,0.3196190216128242,-0.8206266414604126,-0.250301023588875,-1.0431506015847025,1.2451476464384377,0.20287396858147255,0.38974282794303267,0.2632394716232333,-0.4944166967103927
157000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7486847047335446,0.3588529257349776,0.6348497249225311,0.5220263718478446,0.22374452842995815,0.025043248474704884,-0.7488410355223082,-0.7149015456270154,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,-0.1801483976139666,0.3507947091591012,0.11630285774940566,-1.052295361375907,0.6319951012855729,-0.5144709521389422,-0.22708847695685339,-0.5849771251326495,0.6710841945423965,-0.2858918645680727,-1.170508335547158,-0.771103750836186,0.678208732602547,0.29136667084507045,0.3196190216128242,-0.8206266414604126,-0.250301023588875,0.7668924973514658,-0.7485491716125504,0.20287396858147255,0.38974282794303267,0.2632394716232333,0.4647477911044
184000,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0834251308270469,0.1605319703887858,-0.554044070656136,0.6208862611263369,2.0841600694206504,-0.6049775732320205,-0.7488410355223082,3.791934824893628,-0.38339465983560633,-0.09797806810509338,-0.29007326082803947,2.7059929796064877,-0.6966191726254187,1.1753125729697511,0.711941897512256,0.6319951012855729,1.2766096421301072,-0.22708847695685339,0.33813706655066456,-1.206346908208151,-0.2858918645680727,-0.14576613692276238,-0.771103750836186,1.2311733438534043,-0.813398622775822,0.3196190216128242,-0.8206266414604126,-0.250301023588875,0.7668924973514658,-0.7485491716125504,2.637361591559145,2.3560634198445354,-1.02005295254003,-0.4944166967103927
